patient_id,f0_mean,f0_std,jitter_local,jitter_rap,jitter_ppq5,shimmer_local,shimmer_apq3,shimmer_apq5,hnr_mean,hnr_std,duration
all,202.92206407334166,35.49926662649458,0.5441810630818559,0.28213883591123445,0.30152542121190373,4.060951170340572,2.15281205050512,2.345164857307527,21.99755615220775,3.226434058085761,0.8545
all,183.36973466275145,4.830714151010605,1.311423319578483,0.8024342806987973,0.7289804298840961,7.111472000805436,3.626306864084372,3.843996235494413,14.426322612060156,4.510661836742648,0.5596875
all,238.57656468202927,3.0272802191302626,0.3540412167008537,0.19866723936047057,0.21643948721471537,1.9991666960256373,1.1191208748066872,1.2157215057777848,24.755434137501954,3.9969017607028907,1.6793125
all,124.71895790369527,1.259565581428953,0.3235959892011714,0.1298101543909672,0.1748242720970635,3.4198091831282875,1.7783807033486494,2.178081710073781,25.112123232341208,2.848473525033817,0.7676875
all,177.41193203265095,21.85439380889934,1.072517583612519,0.5742088259832602,0.6259725912084061,4.894013895263822,2.4989698742513093,2.8128878752443094,16.168362332018614,1.4871699849207747,0.9855
all,165.74601320401595,1.85487537924217,0.9263945883648774,0.5832522601362137,0.5314770071435021,2.98157291423524,1.6255027810074978,1.8043916099649955,19.950153448701133,3.8347707341735706,0.532375
all,102.99740115668781,2.6913644619759634,0.4662168206661148,0.1525191052288547,0.2009580721384122,3.5813663210884896,1.4360386895067638,1.7050724058768014,22.15074552160348,4.071476776144107,0.51025
all,117.24421914856318,1.3006928721145414,1.071687977521465,0.650529062877958,0.5592797208827888,8.910970413692127,4.451678494442334,5.7316109266473,18.293952226922077,5.023624704790495,0.7441875
all,136.8180197854045,4.4065813512770875,0.4472904600853632,0.15188650072251636,0.20991482802593872,2.1797866554692162,1.1215327853308452,1.3635482372314747,22.737388011248726,4.004767388809848,0.9840625
all,196.39479480411106,11.887675108107302,0.6507132094216111,0.24536087149962843,0.35475837295211915,3.261310731459039,1.7957598109655544,1.8807733640804496,18.860204205684703,4.2157169479787795,0.6299375
all,157.1835258273748,1.0654652372106588,0.2423780755533048,0.11898505059904217,0.15868169714044927,3.0775951324996864,1.4254887919771382,1.8670847384149214,21.98154583647497,1.5950774441684497,2.030125
all,109.26048235219399,2.2499493602533245,0.6458713266503469,0.28243874442374856,0.3040159253507417,2.230187422095,1.1568238963985888,1.411226971104236,21.547845668025108,3.787323708913362,1.06475
all,121.7180876975756,1.957689016319888,0.34140188428630786,0.12765610897840343,0.18337909944878034,2.063083489070471,1.0267376824108005,1.305141520745991,26.179858693730164,4.865414081263093,1.496625
all,104.8215555079094,1.724234307678734,0.6350064639374832,0.3063674768116092,0.3167173713051192,3.9375145315764963,1.8928158967585473,2.3427989700887317,20.582465379437743,4.369420064494191,1.1058125
all,103.91374763677837,3.004655197594384,1.3274386777796745,0.7252094443636715,0.8057787699781213,6.266885141693135,3.426142960133738,3.8732962386324026,15.111807530173044,4.444927430160227,0.7881875
all,127.24629137626542,3.165347115783057,0.523227114328572,0.25445205019968287,0.29001441471990697,2.9226525810634487,1.5984281757925731,1.730818928771474,20.27951195256344,4.495232676201334,1.0053125
all,102.32096861954778,2.9006605914291383,3.2139517248746916,2.0963722306474675,1.9276615352298374,11.67250084746176,6.074375421016274,7.756857593408315,6.590084675766649,4.970599086807515,0.7708125
all,114.8685685837726,1.2021363429054017,0.7606942195066482,0.4594160550349038,0.4417231989721857,5.207527543811413,2.5097051575493063,3.6857755239813224,18.885907000893745,1.9985045258135694,1.9261875
all,109.276469966617,3.008379691237674,0.6756059963590242,0.2611491123996864,0.3411183222814486,6.356418271445081,2.3175922545677965,3.3306842812842006,20.040685008278704,3.858241314146948,1.6885625
all,198.81695004134744,1.9302238713382445,0.7148493905334746,0.435025601229053,0.4179521088150408,4.846762789571863,2.6601088023063446,3.1088772697104985,14.76145446609445,1.0405132370743597,1.3815625
all,219.35810045353867,1.5534536511655412,0.5687463481981987,0.35288256025680453,0.2918023710626362,1.7898589273889123,1.0185711916155775,1.0732218403752567,19.97094167789255,1.35132664105773,1.24125
all,148.86384582492985,2.0282415803036997,0.32752893849444004,0.14225176767162806,0.19622704474162658,3.161219115532067,1.7261026344073154,1.9219420441317636,23.685935026522028,2.358819888486379,1.578375
all,112.26188361405659,1.0679909005447221,0.25946484912569395,0.12703431799274753,0.13578263342058755,1.4454968100497254,0.7576805283597933,0.862933504946373,25.80795282397949,3.487833410929726,1.345375
all,135.01233964467121,3.0458992697265495,0.3528850387098065,0.1573573646994266,0.19473266583821566,2.9638733524488083,1.5895389467113996,1.813170587388534,21.90575908423548,2.3198324956010397,1.7380625
all,102.05124740440115,0.701790218446646,0.27404467240898744,0.13695767293020883,0.15853879465975249,0.9642940566639684,0.46494107902159626,0.6202212435391176,37.91543447155259,3.5691782123624467,1.616
all,87.68973660927996,1.3641016478722514,0.8603067554370191,0.483554021375812,0.4989860648422615,4.394421599768973,2.1285176553860174,2.62378965249926,16.93566657833861,2.421013325638397,1.3569375
all,133.5900565276701,1.3736484698422862,0.416045688625392,0.16921050846751332,0.2741340192019125,3.412537031739492,1.6656071224697546,2.2993708675918136,21.274252741066874,2.6228928313791817,1.430625
all,108.90033470565388,1.5523943454880493,0.5661459931096614,0.30971924189254374,0.34532447471950867,10.168107139154412,4.324010354596726,6.011262885457186,19.46543731994343,2.424822623859615,2.0578125
all,214.0058231361997,3.0845913019296614,0.38610787548952435,0.21757597133565215,0.21519070859770686,2.146280496026632,1.0168220745717174,1.1971395911199951,24.040634662871796,2.2785370360229686,1.024875
all,150.46263814157192,2.908147804746465,0.4956603973161586,0.2786495907334871,0.262326545595022,5.321949706294493,3.085507261505052,3.204267991615463,20.052730712713398,1.691243664732564,1.8055625
all,138.19853855472584,0.7206213361458852,0.33373400558776556,0.1805544521583629,0.1968924150835122,3.1303433703446326,1.5474052538653096,2.057345096490299,20.715895375951895,1.7368014238996876,2.0275625
all,84.36737533980545,3.1385773985191654,0.6636522411559942,0.1352794029326162,0.20816438912850938,5.239349068312254,2.491189633596349,3.261078445151744,19.392431309884813,3.607402925772362,1.0530625
all,85.09916711828916,1.076649986961554,0.7095419539862853,0.3490332228805504,0.3712891686875087,6.95612193399162,3.942105076531737,3.72201869781342,21.277734658889198,4.865465090150029,0.8543125
all,131.34788839373715,0.7067308533100737,0.21115143452853216,0.1045296687261067,0.12365922170282659,3.2656760000482974,1.8033878647853188,2.0443685747627645,21.374537558745075,1.7099097525186575,1.9895625
all,117.38175473970823,1.9389266068479405,0.45694954524760417,0.19965088140985882,0.2601922622448834,2.2793497380138312,1.0217876804988222,1.3091007408268078,22.724940899528512,4.110862297148041,1.232625
all,144.5567425730102,2.645134869666026,0.22314110394867528,0.09192938629389419,0.13043745458010772,2.889174650120135,1.6437265123804323,1.8327997436825911,26.463835412360872,2.518006652690558,1.908375
all,108.6060844392759,1.5083990619375418,0.5442937064391735,0.2608057335508214,0.3319208610390689,5.072536270297711,2.807100443939091,3.0728623798703403,21.408038257173054,4.066926715475243,0.5858125
all,122.67458387386837,3.5347059349113628,1.0630617182286304,0.5982704515420925,0.6056152050324973,7.68373167996335,4.421815741616611,4.751284083913481,12.725367116982744,3.2012770660979193,1.3261875
all,166.83179108525474,1.3485193236880568,0.5585409011281148,0.3208921870595139,0.3628768296332912,3.446428485065198,2.0143312926745183,2.071670560467252,20.26295247077562,2.0956789219569645,0.9229375
all,119.09745031917015,40.29181133704363,1.241828370920897,0.6746577706494048,0.7445625757871179,10.612132169524166,4.479274278157163,5.017562025083231,15.29794049794515,5.3594257461659,1.0344375
all,103.83605811204181,1.9924716259501427,0.3519579182854676,0.1866778929948911,0.18936512067100503,1.882135542233299,0.8822548510090976,1.0623260460065147,25.277879094913885,4.206417688109163,1.42875
all,109.54386001704388,2.1817600111284454,1.8385013287791383,1.0844663767234148,1.1525026669002747,6.204310488528717,2.7338732470052705,3.0556343351494224,16.50358471838149,4.789271211313302,1.46175
all,109.00050954651958,1.0723908413667829,0.3847709453402767,0.22854524489621708,0.22265307333161644,12.504783992781945,7.272549607795139,7.850254218801352,14.207626632526507,1.9084615443386819,1.7875625
all,144.99580852740638,1.7661308388468855,0.3255174481026751,0.17072904956731644,0.21799350167103054,2.9580396443060604,1.5441257844320522,1.776617882040545,24.15444507294356,2.973545494576288,1.025125
all,125.11691226811855,42.85218457511247,0.42642576428450535,0.23245724157485204,0.24324405765015528,10.5778072043065,6.285048839122208,6.658747792537262,21.66077226867217,4.417140169876068,1.2825625
all,235.25556380076995,0.6152257698248031,0.7258858415527558,0.4401317972418781,0.4468803133677572,6.085419548068307,3.315605622771267,3.88237778374038,21.53529315680336,3.8133663327074117,0.7438125
all,179.4929969183705,1.806701661021197,0.3762004642119227,0.21371849131231868,0.2283126967174099,4.2333702028098,2.3499062529226595,2.586293760522209,24.412153518910017,1.991191375532206,2.005375
all,113.32811091647817,1.9825912456122727,1.385282210916176,0.8799503304980703,0.6373197656286672,6.189104764298213,3.652760028787838,3.0169111924906398,17.98135562244705,6.622984768585833,1.9171875
all,95.9228034046658,2.560944865814245,0.6439596328539164,0.1835493823545837,0.30708486623230474,2.707394171510846,1.0195493454842324,1.7963454076708518,20.82556547384365,3.1555905383825706,0.524125
all,124.68625841037792,4.179899284292604,1.248944398515748,0.6912507207534492,0.6342822727289559,9.705921402815793,5.032219298112203,5.197859677741247,16.871901666797225,5.317185730330219,1.2106875
all,164.68466665524363,19.725664626394813,0.9250580300925317,0.3536009938098945,0.4256790410975677,4.804660016102012,1.6968325571948384,2.614721088890864,19.645901469329182,9.515710158812318,2.03475
all,212.57585317747203,3.2926433986991412,0.48475861810716514,0.29449678529297735,0.2648145402940288,3.6560305226080185,2.195089590038008,2.1377578137897952,22.200658104783102,1.7073000699080183,0.870875
all,154.40219253182832,2.1327930386044334,0.29934240828441366,0.1323343623479054,0.14935971499664336,4.209968656256699,2.186188624684124,2.74405528089915,25.289313253285602,2.554320254504209,0.6228125
all,183.51384131572058,43.11446521640934,0.4723862942324149,0.2858299623059943,0.24081294696398198,2.6959717696816328,1.4887246782105634,1.488951039937266,22.579352427218552,2.099915797376532,1.1096875
all,119.43415698463504,2.9475757205159256,0.7581147744986778,0.3974158757013493,0.4990829032598879,2.7521510455664187,1.507310341858365,1.7282004548384804,20.06323072549864,4.423687492536143,2.06975
all,222.5602352551835,14.231000514486338,1.4519446727084198,0.7889983628651052,0.8152282053295629,7.1295095764643435,4.0308637560196905,4.075618508520461,19.09961473936851,4.27939257741663,0.7084375
all,218.03391258706387,1.2277810646659164,0.3055888186795984,0.18009721569973192,0.18646160098749254,1.9364296494794369,1.1336454232259119,1.1591413660188925,28.52692351205666,2.514248750334615,1.2726875
all,153.40167581349132,1.1340322669092038,0.375039274237285,0.17403059138628038,0.22536727892415206,3.812011540960758,1.7295189439843133,2.374053376447442,21.95499785952533,1.8261026595347027,0.80725
all,176.99415954964576,0.7760485709428439,0.4119812803303025,0.23503586238162083,0.23408919986402868,3.002651449818176,1.5958139012776789,1.7991874978518934,21.42058471620689,1.769590911752768,0.85675
all,104.7099265076035,1.1427783690583788,0.25716791289688895,0.12294924161718707,0.14387433726967977,4.267567447278708,2.236635706500441,2.6044197841069714,24.633793949773622,3.0984225504887206,1.6305
all,238.85551892781962,2.6517171043968344,0.6760389918698007,0.3965087638068974,0.41989617466997636,7.208871743556511,4.081587456338064,4.574488489336985,18.027611754526873,1.631270843640708,1.7476875
all,116.78334697591978,2.184587035388423,0.5321348164444412,0.25921961128611765,0.3346844820798475,10.056072705734103,5.732792604281261,6.5144347880470725,9.765092584510077,2.5535385220989837,0.8716875
all,89.71028513728326,5.619258442948645,10.626425238703046,7.0691116338553615,4.252972024580619,11.536931559163763,7.5709007851725785,4.642827893091978,6.80493697616681,6.686290380753084,1.8469375
all,100.20027794461551,0.6844334054398621,0.7602340412672411,0.4716494777947387,0.4187927575158731,3.960790399828014,2.0621066242021633,2.516183342647786,22.973978877535444,2.6323943619505443,1.387375
all,162.35719408604734,2.1446404542045534,0.649320188200714,0.3676089659106424,0.37779516780371203,2.6346588513146854,1.361636722996185,1.519868497682864,23.179827620670217,4.609124270443545,1.09525
all,99.27369767254551,12.178893087286305,5.259356495963257,3.337669198841501,2.5070761795752263,9.55852783367689,5.031381857087317,4.146244319362999,13.497463611205063,7.647069461777693,1.01525
all,144.2580469052283,2.122187200515158,1.7486221215992495,1.09634614633044,0.9868289035725734,5.91442752845137,3.189538460597131,3.375935174244929,11.026314730420104,5.229360988081492,0.5276875
all,218.61856306326519,0.9489813427046772,0.2306346257391523,0.13738756500762905,0.12978994709121852,2.1026983456239834,1.2606995628491344,1.2849841771671318,27.61027090677278,2.7692209041462443,1.1878125
all,119.19188949208353,0.6247177241085105,0.2465899927151067,0.13632598675727703,0.14443181579945316,3.3780924652096527,1.9558907263931478,2.1340453091523606,23.23656760853883,1.956017179418407,1.441
all,159.12321806702272,2.359024679864464,0.8806862011035852,0.535775575162617,0.4756883489270476,7.758201910317202,4.705966603623684,4.667272935622669,17.997874868124153,3.079033001862102,1.2429375
all,132.39819866851641,0.9325257982554535,0.16857414624507136,0.08267047090856923,0.09604579605699931,1.5330842988848725,0.7642248108950658,0.8755806344367033,31.340430837113043,2.8374443889882337,0.9621875
all,105.65400398719247,1.2539083279679244,0.463886397324444,0.22550020134265836,0.2859961379150222,6.137486206465153,3.6451337393877807,4.04950222883901,20.537404709220006,3.215035867516913,1.4959375
all,129.25982232756405,1.8836534578266855,0.8335860474868009,0.35607545515993205,0.34847084019108443,6.750933721939055,3.1295203512004703,4.150344906108612,8.751466817347728,11.74593539099585,0.65875
all,95.07196094366978,2.9675812247197837,0.7463241727694232,0.24777506871689678,0.4128436275041785,7.108009299074229,3.312605203484286,4.737917279961371,14.907202590205177,2.7522076340526915,1.302375
all,204.69021867833845,4.775139145923717,0.4312146958164262,0.22341678081552072,0.23853647347714113,1.9003896842733852,0.9491442327701507,1.1359478038085047,23.39309396857365,2.866004084723072,1.9360625
all,199.30642226292525,2.5488514569725105,0.1820897817601679,0.08019094042580427,0.09041293258333676,3.0252055588651916,1.5915369387695881,1.589055772312219,26.628448054234337,2.3742210170030718,0.6091875
all,128.6377189077029,0.998281395750749,0.6162690698725062,0.36636964785914966,0.3556845786746827,3.350651438365235,1.8024151653085123,2.0329466509841523,22.97424306903902,3.44642897485632,2.0251875
all,102.11084340380805,2.0050416742027566,0.5880273429678504,0.32133576175444106,0.36392961771618815,6.542629166311893,3.340252297650707,4.0781766930120815,19.189454522131822,2.5485555225474896,1.842
all,117.402321072619,9.612348705215707,8.622566200219403,5.647666950790628,3.494534654971395,17.795506004076966,11.255428257140494,6.900602087050278,8.019763160500505,5.874137670999602,1.2873125
all,79.92014063086987,2.0379272450796697,1.2256696283384998,0.6570235719533138,0.7714249944510986,14.72331703986319,7.73187942631242,9.118302767019431,3.6938859639685293,5.325762095389356,1.0630625
all,215.41804271528088,1.4398341521474665,0.2834355314374687,0.16029363019946968,0.1701615456917829,2.5351104608442334,1.3641508427220241,1.6195687178623943,25.851821179812028,1.9141813527858187,1.81725
all,171.1803053114593,1.5673971225188248,0.3233610575996956,0.16371607072199654,0.20153823517709218,2.6746108374093533,1.5782425614681777,1.494674628595429,21.48213292131064,2.629439320932152,1.44325
all,106.64644446878548,0.7413299403743947,0.33844016425974627,0.16118811379847658,0.22421737784193552,3.0135253985498576,1.3573372661839076,1.6280446778391398,27.072307226572146,3.91196704154923,1.2471875
all,167.11520560367418,3.5840209507256815,1.2893916137396857,0.7669969390660616,0.7169782205791958,10.738300323852867,5.6067588686460414,6.1104166334207415,14.464726164619734,3.910523687158387,0.747125
all,199.56713665882742,2.1767669288212015,0.4178319402950192,0.2418302983098391,0.24625233759151482,2.166573592125255,1.2312128407437701,1.3336225630212137,25.496445664043637,2.504866422074212,0.9656875
all,108.53464012477481,1.7107852026619244,0.43372383354559846,0.20617481872457027,0.2525180115419835,2.3904426499606735,1.1381756673320162,1.3674049363938119,21.059824790002708,2.09367553703338,0.5476875
all,104.96799615686774,1.1051244632960229,0.2617161771158637,0.10513271856133585,0.14205256589601511,2.363383613871678,1.008510339600258,1.3654828884386576,28.106604762364874,3.464442036247072,1.2151875
all,80.16952047691647,2.6523623239386467,1.405758436746244,0.596379439216084,0.8995519866497582,5.630918481136014,1.9004676891184538,3.208397649762298,3.6224923670166636,5.394815225059868,1.0965625
all,134.16656240097996,3.5256258060685477,0.7643303250449595,0.32250665868886497,0.39566204423941004,4.524031272073777,2.397956523939897,2.697819195336707,19.59031776144234,2.5159415827776694,1.2101875
all,139.48302488531078,2.2992496738494794,0.5544368869918718,0.2755944790683659,0.33756606016980173,7.285235022278816,4.256146282801404,4.1554271656194555,14.151550259045434,2.008681159367264,0.8568125
all,120.65581807181854,1.0239616232639117,0.3258303995862895,0.17021963308995877,0.20787228289742568,1.7875369203853357,0.836936059210237,1.0444049863749223,28.433369939627422,2.8822342960835208,0.9403125
